DATA;PLACA;CHASSI;MARCA;MODELO;VEICULO;Local Sinistro;ZONA/ESTADO DO SINISTRO;;
2/7/15 13:00;FAP9842;9C2ND1110ER011212;HONDA;XRE 300;MOTOCICLETA;Rua Lee de Forest, 57 São Paulo – SP;ZONA SUL/SP;;
2/7/15 23:27;FQX7285;9C2KD0810FR440587;HONDA;NXR 160 Bros ESDD FLEXone;MOTOCICLETA;R. Cubatão, 158 - Vila Mariana-SÃO PAULO/SP -23.573425 -46.644820;ZONA SUL/SP;;
3/7/15 15:00;FBO5471;9BD197163D3072477;FIAT;GRAND SIENA;CARRO;Av. Dom Jaime de Barros Câmara, 945 – Planalto- São Bernardo do Campo - SP;ABCD/SP;;
3/7/15 21:50;FHV7559;9C6KJ0060D0003737;YAMAHA;XJ6 N;MOTOCICLETA;Rua Dos Piemonteses, Bairro Jardim Da Gloria, São Paulo-SP;ZONA OESTE/SP;;
4/7/15 17:00;DZS2656 ;9CDGP74AJ9M101284;SUZUKI;BANDIT N600;MOTOCICLETA;R. Adriático, 2004 - Jardim do Estádio - Santo André – SP;ABCD/SP;;
5/7/15 7:08;FCX1955;JH2SC5993AK200432;HONDA;CB 1000R;MOTOCICLETA;Rua Luísa Álvares, 431 - Jabaquara São Paulo – ;ZONA SUL/SP;;
5/7/15 15:14;EHJ3602 ;9CDGT77AJAM004357;SUZUKI;GSXR 1000;MOTOCICLETA;Avenida do Estado, 8777, Jardim Ibitirama, São Paulo – SP;ZONA SUL/SP;;
5/7/15 16:10;OFR2017 ;93XJNKB8TDCC54724;MITSUBISHI;L200 TRITON GLS 3.2 CD;CARRO;Rua Butiá - Água Rasa, São Paulo - SP;ZONA OESTE/SP;;
6/7/15 19:02;EQS0790 ;9C6KG0450B0001892;YAMAHA;XTZ 250 TENERE;MOTOCICLETA;RUA LEMOS TORRES ALT. Nº59, JD. GAGLIARDI- SÃO BERNARDO DO CAMPO/SÃO PAULO - SP;ABCD/SP;;
7/7/15 12:47;EKH7701 ;8AC903672CE057479;M BENZ;SPRINTER 313 VAN;CARRO;região do Espaço das Américas, bairro Barra Funda, São Paulo/SP, CEP 05001-000;ZONA OESTE/SP;;
8/7/15 7:04;FVD4546;9C2RC6410ER001156;HONDA;NC 700X;MOTOCICLETA;R. Cantor Carlos Galhardo, 134 – São Bernardo do Campo/SP ;ABCD/SP;;
8/7/15 8:05;FTB6220;9C2KD0540ER035558;HONDA;NXR 150 BROS MIX ESD;MOTOCICLETA;R. Manoel Salgado, 554 - Vila Caraguata -São Paulo - SP;ZONA SUL/SP;;
9/7/15 7:49;FUY5986;9C2KC1660ER054048;HONDA;CG 150 TITAN EX;MOTOCICLETA;Av. Eduardo Sabino de Oliveira, s/nº - Cidade Nitro Química - São Paulo/ SP -23.482870 -46.433108;GUARULHOS;;
11/7/15 9:45;KZZ2691;JH2SC57465M101198;HONDA;CBR 1000 RR ABS;MOTOCICLETA;Av. do Estado, 1700 - Fundação - São Caetano do Sul - SP,;ABCD/SP;;
12/7/15 17:04;DZM8246;9C2PC42008R002187;HONDA;CB 600 F Hornet;MOTOCICLETA;Av. Giovani Rinaldi - Paque Vitória / Franco da Rocha/SP;Interior/SP;;
14/7/15 7:21;EYY5365;9C2SC6910CR001457;HONDA;CB 1000R;MOTOCICLETA;R. Olímpio José Borges, 214 - Vila Patrimonial – Diadema/SP, -23.675382  - 46.638862;ABCD/SP;;
16/7/15 18:37;HER1037;9BD17164LB5706086;FIAT;PALIO 1.0 ECONOMY FIRE FLEX 8V;CARRO;Rua DENTISTA BARRETO - VILA CARRÃO - ZONA LESTE;ZONA LESTE/SP;;
16/7/15 20:10;EYY5566;3FAHPO8Z46R242614;FORD;FUSION SEL 2.3 16V;CARRO;Rua João Cordeiro, Nº856, Vila Carrão, São Paulo -SP;ZONA LESTE/SP;;
18/7/15 2:10;ISW0990;VBKVA44046M926499;KTM;ADVENTURE 990cc;MOTOCICLETA;AV: VALTER MASSAFELI, 3090, CAIAPIA, COTIA-SP;ZONA OESTE/SP;;
18/7/15 13:27;BDW7175 ;WMWSU3102BT200261;MINI;COOPER 1.6;CARRO;Travessa Ivaí, 39 - Parque Joao Ramalho – Santo André/SP;ABCD/SP;;
19/7/15 17:59;EXG2759;9C6KJ0040C0004413;YAMAHA;XJ6 N;MOTOCICLETA;AV. CASA GRANDE, 889 - VILA CUNHA BUENO - SÃO PAULO – SP -23.604134, -46.517511;ZONA LESTE/SP;;
19/7/15 19:35;EBL8324;9BGTD75W08C154736;GM;ZAFIRA EXPRESSION 2.0 FLEXPOWER;CARRO;Praça Guilherme de Salisbury, 25 - Vila Diva (Zona Leste) - São Paulo - SP;ZONA LESTE/SP;;
20/7/15 16:18;PUB1839;9K2ND1010ER300729;HONDA;nx400iFalcon;MOTOCICLETA;AV SANTOS DUMONT - SÃO PAULO / SP -23.524422 -46.631287;CENTRO/SP;;
21/7/15 14:18;FZQ0410;9C2KC1680FR565109;HONDA;CG 150 FAN ESDI;MOTOCICLETA;AV ENG. EUSEBIO STEVAUX, 2035 - JURUBATUBA - SÃO PAULO / SP -23.676035 -46.696023 ;ZONA SUL/SP;;
23/7/15 7:08;FTO3822;9C2ND1120FR100686;HONDA;XRE 300;MOTOCICLETA;R. Mendes Nunes, 341 - Vila Campestre;ZONA SUL/SP;;
23/7/15 18:20;AYK2485;9C2NC4910ER016810;HONDA;CB300R;MOTOCICLETA;R TAVARES CABRAL, 137 - PINHEIROS - SÃO PAULO / SP -23.570348 -46.69185;CENTRO/SP;;
26/7/15 17:55;JJW1042;WB1050700AZV34536;BMW;S 1000RR;MOTOCICLETA;Av Marginal Pinheiros, S/N - São Paulo SP (Ao lado do Jockey Clube (-23.57471 -46.699542);ZONA SUL/SP;;
26/7/15 18:21;ERR0045;JH2SC57915M100598;HONDA;CBR 1000RR;MOTOCICLETA;Rod. Anchieta,KM 15,5 - São Bernardo do Campo, São Paulo (no semáforo em frente ao Extra);ABCD/SP;;
26/7/15 21:42;MOJ5616;9C2ND0700YR007940;HONDA;nx400iFalcon;MOTOCICLETA;R. Edmundo Abreu, 32 - Jardim Helian – São Paulo/SP (-23.576196 -46.452375 ),;ZONA LESTE/SP;;
27/7/15 21:36;JVH3324;93XGNK7408C846428;MITSUBISHI;L200 GL 2.6 4X4 CD;CARRO;Rua Jamaica, 269  – Parque das Nações  -  Santo André  – SP (residência do cliente);ABCD/SP;;
28/7/15 16:21;EIE3375;93FGR250CDM012579;KASINSKI;COMET 250R;MOTOCICLETA;Rua Martiniano de Carvalho,851 - Bela Vista, São Paulo - SP;CENTRO/SP;;
30/7/15 6:07;OUM8269;9C2QC1650DR317322;hoNDA;CG 150 TITAN KS;MOTOCICLETA;Rua Dona Teresa Cristina, 130 – Jundiaí/SP;Interior/SP;;
30/7/15 9:43;FVT5200;9C6KG0460E0104656;YAMAHA;YS250FAZER;MOTOCICLETA;R MARCELINA, 583 - VILA ROMANA - SÃO PAULO / SP -23.5302 -46.697806 ;ZONA OESTE/SP;;
1/8/15 9:00;GYF5780;JYARN09513A005323;YAMAHA;YZF R-1 1000;MOTOCICLETA;Avenida dos Vianas – Jardim Nascimento - São Bernardo do Campo/SP  ;ABCD/SP;;
1/8/15 15:23;EXG1008;95V021505CZP70660;BMW;F800 R;MOTOCICLETA;R. BIRIGUI, 53 - JARDIM VILA FORMOSA - SÃO PAULO / SP -23.567415 -46.520332;ZONA LESTE/SP;;
2/8/15 8:45;FFB3388;JH2SC5997CK400586;HONDA;CBR 1000RR;MOTOCICLETA;RODOVIA ANCHIETA - SANTOS / SP;LITORAL/SP;;
2/8/15 13:00;FJA1840;9CDGP74AFEM100053;SUZUKI;GSX 650F;MOTOCICLETA;Av. Alberto Ramos, 301 - Vila Independência, São Paulo - SP;ZONA LESTE/SP;;
3/8/15 8:03;EQR9650;96PEXCD16BFS00058;KAWASAKI;NINJA 650 R;MOTOCICLETA;Rua Min. José Geraldo Rodrigues de Alckm,100 - Residencial Ouro Verde, Pindamonhangaba SP 12412-230;Interior/SP;;
3/8/15 14:41;FOY2279;9C2NC4910FR103150;HONDA;CB 300R;MOTOCICLETA;R MACHADO BITENCOURT, 60 - VILA CLEMENTINO - SÃO PAULO / SP -23.598305,-46.638348;ZONA LESTE/SP;;
3/8/15 19:59;EHV6362;JH2SC5993AK201077;HONDA;CB 1000R;MOTOCICLETA;Av. Sapopemba, s/nº - São Rafael - São Paulo/SP (-23.622433  -46.450388);ZONA LESTE/SP;;
5/8/15 12:06;FAV1020;9C2NC4920DR000251;HONDA;CB 300 R ABS;MOTOCICLETA;na Av. Marquês de São Vicente,3001 – Agua Branca, São Paulo – SP;CENTRO/SP;;
6/8/15 9:40;FTG1099;9C2KD0540ER038863;HONDA;NXR 150 BROS MIX ESD;MOTOCICLETA;Praça José de Azevedo - Lapa (-23.524024 -46.705091);ZONA OESTE/SP;;
8/8/15 18:10;FTY5315;97NA02YK3EM616672;TRIUMPH;DAYTONA 675;MOTOCICLETA;AVENIDA DOUTRO JOSÉ FORNARI, FERRAZÓPOLIS, SÃO BERNARDO DO CAMPO/SP;ABCD/SP;;
11/8/15 5:21;FOW8320;9C6KG0490E0015816;YAMAHA;FAZER YS 250 BLUEFLEX;MOTOCICLETA;Av. Mateo Bei, 2210 - São Mateus, São Paulo – SP;ZONA LESTE/SP;;
11/8/15 18:20;EXH9135;96PEXBK14CFS03149;KAWASAKI;NINJA 250R;MOTOCICLETA;R. Rui Barbosa, 156 - Bela Vista -São Paulo - SP;CENTRO/SP;;
12/8/15 11:49;ECF9120;9CDGM51AJ8M005852;SUZUKI;GS 500 E;MOTOCICLETA;R DA. GERTRUDES JORDÃO, 257 - JARAGUÁ - SÃO PAULO/SP (-23.457373 -46.74337);ZONA NORTE/SP;;
13/8/15 16:51;APU0067;9BWKB05Z684075743;VW;FOX ROUTE 1.6 ;CARRO;Rua Guanapus, 161, Bairro Vila Dom Pedro II, Cidade São Paulo/SP;ZONA NORTE/SP;;
13/8/15 19:18;FFS6439;9C2KC1680FR563253;HONDA;CG 150 FAN;MOTOCICLETA;RUA MANOEL DA NÓBREGA ALT. 838 – DIADEMA/ SÃO PAULO - SP;ABCD/SP;;
14/8/15 6:37;FOJ1430;9C6KG0650E0019530;YAMAHA;YS 150 FAZER SED;MOTOCICLETA;Av. Fernando Pachêco Jordão, 492-552 - Jardim Sao Luis (Zona Leste) - São Paulo – SP (-23.497529 -46.382888);ZONA LESTE/SP;;
15/8/15 13:50;FTE9989;96PZXDK13CFS00336;KAWASAKI;NINJA ZX-10;MOTOCICLETA;R. Batuns, 104 - Vila Santa Clara;ZONA LESTE/SP;;
16/8/15 9:40;EXE3640;JH2SC5996AK200800;HONDA;CBR 1000RR;MOTOCICLETA;Rua Desembargador Aragão - Vila Mariana, São Paulo - SP;CENTRO/SP;;
16/8/15 19:40;FAP4560;96PERCF12DFS00200;KAWASAKI;ER-6N ABS;MOTOCICLETA;Av. Salim Farah Maluf, 6000 - Tatuapé;ZONA LESTE/SP;;
17/8/15 10:56;EXK0283;9C2NC4310CR020624;HONDA;CB 300R;MOTOCICLETA;R JOAQUIM MANOEL DE MACEDO, 125 - BARRA FUNDA - SÃO PAULO / SP -23.522265 -46.663162 ;CENTRO/SP;;
17/8/15 10:54;DWK7537;8AD3CRFJ48G003241;PEUGEOT;307 Feline;CARRO;Rua Madagascar, - Parque Oratório, Santo André - SP;ABCD/SP;;
17/8/15 20:48;DIG6967;9BD1924OT33001561;FIAT;STILO 1.8;CARRO;R LUÍS ROSSETTI, 230 - CIDADE SÃO MATEUS - SÃO PAULO / SP -23.599942 -46.473793 ;ZONA LESTE/SP;;
18/8/15 17:00;NQA8728;9BWLB05U1BP061098;VW;SAVEIRO CROSS 1.6;CARRO;R. Ângico, 35 - Jardim dos Ipes, Itaquaquecetuba/SP (-23.464215 -46.332443 );ZONA LESTE/SP;;
18/8/15 22:50;FVX3280;9C2NC4910FR010227;HONDA;CB 300R;CARRO;RUA SANTO ANTONIO, 50 - CENTRO - SÃO CAETANO DO SUL - SP;ABCD/SP;;
19/8/15 15:37;FCH7380;96PEXBK17CFS02416;KAWASAKI;NINJA 250R;MOTOCICLETA;R. Azevedo Soares próximo a R. Serra de Juréia – Tatuapé/SP;ZONA LESTE/SP;;
19/8/15 19:52;FYE4770;9C6KM0030F0024649;YAMAHA;XT 660R;MOTOCICLETA;Av. dos Bandeirantes/SP, com a Rod. Dos Imigrantes/SP;ZONA SUL/SP;;
20/8/15 6:22;EWF7534;95V021500DZP72169;BMW;F 800R;MOTOCICLETA;Alameda Dom Pedro de Alcântara, 482 - Nova Petrópolis - São Bernardo do Campo – SP;ABCD/SP;;
20/8/15 15:00;DZU6206;9C2NC4310BR024477;HONDA;CB 300R;MOTOCICLETA;Av. Mofarrej, 200 - Vila Leopoldina ;ZONA OESTE/SP;;
21/8/15 20:56;FXH5819;9C2KD0800FR005783;HONDA;NXR 160 Bros ESDD FLEXone;MOTOCICLETA;AVENIDA SAPOPEMBA, ALTURA DO 11907 - JARDIM ADUTORA - S.PAULO - SP;ZONA LESTE/SP;;
23/8/15 15:21;ESE4451;96PZRAL13CFS00604;KAWASAKI;Z750;MOTOCICLETA;Rua do Ouro, Av. dos Estados-  Prosperidade, Santo André;ABCD/SP;;
24/8/15 10:11;OCX9796;9C2KC1660CR501728;HONDA;CG 150 TITAN;MOTOCICLETA; R DR. DIOGO DE FARIA, 511 - VILA CLEMENTINO - SÃO PAULO / SP -23.596026 -46.642076 ;CENTRO/SP;;
25/8/15 7:14;ESE7752;96PERCE19DFS00616;KAWASAKI;ER-6N;MOTOCICLETA;AV ORESTE ROMANO, 242 - VILA ARTUÉLIA - SÃO BERNARDO DO CAMPO / SP -23.727317 -46.576692 ;ABCD/SP;;
25/8/15 20:50;EHZ5065;96PERCD10AFS00159;KAWASAKI;ER-6N;MOTOCICLETA;AV CNSO. NEBIAS, 306 - BOQUEIRÃO - SANTOS / SP -23.945892 -46.321607 ;LITORAL/SP;;
26/8/15 11:32;AUR3143;9C2NC4310CR010325;HONDA;CB 300R;MOTOCICLETA; R TIMOR, 60 - JARDIM DO MAR - SÃO BERNARDO DO CAMPO / SP -23.692609 -46.558025 ;ABCD/SP;;
27/8/15 7:47;CJF9027;9C64PY000V0002682;YAMAHA;XTZ 750 TENERE;MOTOCICLETA;R DR. ANTÔNIO LOPES OLIVEIRA, 626 - JUNDIAÍ / SP -23.210902 -46.86807 ;Interior/SP;;
28/8/15 17:15;FHO4194;9C2NC4910DR017534;HONDA;CB 300R;MOTOCICLETA;R ONZE DE JUNHO, 492 - CASA BRANCA - SANTO ANDRÉ / SP -23.661336 -46.52219 N ;ABCD/SP;;
28/8/15 12:15;FFY1828;9C2KC1660FR010605;HONDA;CG 150 TITAN;MOTOCICLETA;Rua Roma, 751 – Lapa - São Paulo/SP;CENTRO/SP;;
29/8/15 7:50;EXG1709;JH2PC4099BK400262;HONDA;CBR 600RR;MOTOCICLETA;Rua Helena Aparecida Secol,200 - Nova Petrópolis – São Bernardo do Campo/SP;ABCD/SP;;
29/8/15 18:38;FFP7957;96PEXHA19EFS01467;KAWASAKI;NINJA 300;MOTOCICLETA;Rua dos Alpes, 421 - Vila Curuca, Santo André – SP;ABCD/SP;;
29/8/15 19:59;FIL7010;9C2MC4330ER004099;HONDA;CB 300R;MOTOCICLETA;Rua São Constâncio, 30 - Vila Formosa, São Paulo – SP;ZONA LESTE/SP;;
29/8/15 23:46;EOW1786;9C2KC1670CR505235;HONDA;CG 150 FAN;MOTOCICLETA;Rua Embu-Guaçú - Vila Menk, Osasco – SP;ZONA OESTE/SP;;
30/8/15 6:15;FOQ5948;96PERCF10EFS00231;KAWASAKI;ER-6N;MOTOCICLETA;R. Itapuí, 136 - Vila Arriete - São Paulo - SP;ZONA SUL/SP;;
30/8/15 7:40;ECQ5899;9C2PC42108R501171;HONDA;CB 600F HORNET;MOTOCICLETA;AV VALENTIM MAGALHÃES, 3694 - CONDOMÍNIO MARACANÃ - SANTO ANDRÉ -23.69391 -46.487943;ABCD/SP;;
30/8/15 10:38;DYX3979;9CDGV75AJ7M001671;SUZUKI;BANDIT M-1200;MOTOCICLETA;VD ENG. LUÍS MEIRA - SANTO ANDRÉ / SP -23.656812 -46.55388;ABCD/SP;;
31/8/15 22:15;LLZ3234;96PZRJA12EFS00194;KAWASAKI;Z800;MOTOCICLETA;AV. PELOTAS - JD. GRAMACHO/DUQUE DE CAXIAS/RJ COM A ROD. WASHINGTON LUIZ/RJ;RIO DE JANEIRO/RJ ;;
2/9/15 17:50;DRX5319;JYARN13E65A016612;YAMAHA;YZF R-1 1000;MOTOCICLETA;Rod. Fernão Dias,km 34 - Atibaia - SP;Interior/SP;;
2/9/15 20:00;ESI1595;9C6KM0030C0015073;YAMAHA;XT 660R;MOTOCICLETA;Av. Paranaguá, Bairro: Ermelino Matarazzo em São Paulo/SP;ZONA LESTE/SP;;
4/9/15 9:11;EIA2999;9BWDB45U49T105088;VW;VOYAGE TREND;CARRO;Av. AFONSO ALVES DE AQUINO NETO,382- Jd.Zaira – Maua;MAUA/SP;;
4/9/15 13:41;KRN1968;9BWAB05W09T056260;VW;GOL TRACK 1.0 MI TOTAL FLEX 8V;CARRO;Av Vereador Abel Ferreira – Tatuape;ZONA LESTE/SP;;
4/9/15 20:49;EHM4988;9CDGR7DAJ9M005044;SUZUKI;GSXR 750 W SRAD;MOTOCICLETA;RUA NOVA ARAÇÁ – BAIRRO VILA MIRANTE - SÃO PAULO-SP;ZONA NORTE/SP;;
4/9/15 21:15;FQH9506;9C2ND1110ER030675;HONDA;XRE 300;MOTOCICLETA;RUA TERESA ACKEL, ALTURA 938 - PARQUE SÃO MIGUEL - GUARULHOS - SP;GUARULHOS;;
4/9/15 22:56;EOT4434;9C2NC4310BR005469;HONDA;CB 300;MOTOCICLETA;Alameda Olga, 460 - Santa Cecilia, São Paulo – SP;CENTRO/SP;;
5/9/15 11:05;EOJ3890;JH2SC5992BK301012;HONDA;CBR 1000RR;MOTOCICLETA;RUA IRU, 326, VILA FORMOSA, SÃO PAULO/SP CEP03363-060.;ZONA LESTE/SP;;
5/9/15 13:38;EAN7259;9BD17164G85230233;FIAT;PALIO 1.0 FIRE FLEX;CARRO;Praça Rene Barreto, 22 bairro Lapa, São Paulo/SP CEP 05074-030.;ZONA OESTE/SP;;
5/9/15 18:50;GGN4400 ;KMHDC51EBAU210538;HYUNDAI;I30;CARRO;R. Friburgo, 137 - Vila Francisco Matarazzo, Santo André - SP;ABCD/SP;;
6/9/15 19:25;FNT5092;9C2ND1120ER400216;HONDA;XRE 300;MOTOCICLETA;AV. DIREITOS HUMANOS NO CRUZAMENTO COM AV. IMIRIM - IMIRIM;ZONA NORTE/SP;;
7/9/15 9:05;EFK9021;9CDGR7DAJ9M004564;SUZUKI;GSR 750;MOTOCICLETA;R. FERNANDEZ CABALERO, 360 - CIDADE D'ABRIL - SP-23.4487-46.742705 ;ZONA NORTE/SP;;
8/9/15 18:42;EXG6111;9C2NC4310CR005848;HONDA;CB 300;MOTOCICLETA; R HENRIQUE SCHAUMANN, 460 - SÃO PAULO / SP -23.560408 -46.680608 ;CENTRO/SP;;
8/9/15 20:42;EES8486;4S4WXFLU58S017915;SUBARU;TRIBECA 3.6;CARRO;Rua Visconde de Pirajá – Vila Dom Pedro l/ São Paulo – SP;ZONA SUL/SP;;
8/9/15 22:29;FYG1730;9C6KG0490F0027307;YAMAHA;YS 250 FAZER BlueFlex;MOTOCICLETA;RUA JOÃO PESSOA ALT. 601 – CENTRO/ SÃO BERNARDO DO CAMPO - SÃO PAULO/SP;ABCD/SP;;
8/9/15 23:29;EJR4805;9CDGW72AJAM000704;SUZUKI;BANDIT 1250 N;MOTOCICLETA;AV. ENG. GEORGE CORBISIER ALT.500 - JABAQUARA/ SÃO PAULO - SP;ZONA SUL/SP;;
9/9/15 20:43;EJP9458;96PZRAM11AFS00029;KAWASAKI;Z750;MOTOCICLETA;Avenida Miguel Conejo,  próximo ao Largo do Cliper (Largo Oliveira Viana)  – Vila Albertina  - São Paulo – SP;ZONA NORTE/SP;;
10/9/15 10:19;APH8429;9C2MC35008R015366;HONDA;CBX 250 TWISTER;MOTOCICLETA;R JOAQUIM MANOEL DE MACEDO, 125 - BARRA FUNDA - SÃO PAULO / SP -23.522138 -46.663185 ;CENTRO/SP;;
10/9/15 23:56;JWY6597;94DCMUD223J437084;NISSAN;Frontier CD LE 4x4 2.5 Turbo Dies. 4P;CARRO;Rua Cisplatina, 17 - Vila Pires - Santo André – SP;ABCD/SP;;
10/9/15 22:30;FRD5588;9CDGX72AJCM104762;SUZUKI;GSX 1300 R;MOTOCICLETA;Avenida dos Estados, 1898 - Parque Central - Santo André – SP;ABCD/SP;;
12/9/15 21:05;DXV6050;9BGRX089086147749;GM;CELTA;CARRO;RUA ESMERALDA MATOS BONAFIN, 119 - CONCEIÇÃO - DIADEMA - SP;ABCD/SP;;
13/9/15 16:09;LLB6961 ;9C2PC42009R003531;HONDA;CB 600F HORNET;MOTOCICLETA;Av. Corredor Abd, 860-920 São Bernardo do Campo – SP;ABCD/SP;;
14/9/15 11:41;FLP9380;9C2NC4920ER001072;HONDA;cb 300;MOTOCICLETA;R NESTOR PESTANA, 137 - CONSOLAÇÃO - SÃO PAULO / SP -23.54822 -46.645565;CENTRO/SP;;
14/9/15 13:20;FLR0130;95VB100AAEM000050;DUCATI;HYPERMOTARD 821;MOTOCICLETA;Rod. Imigrantes - Diadema;ABCD/SP;;
19/9/15 20:20;FMB6525;WV1DB42H1DA035013;VW;AMAROK;CARRO;Av. Sapopemba Nº17.100, Jd. Adutora, São Paulo-SP;ZONA LESTE/SP;;
20/9/15 19:34;ENZ1974;JH2PC37905M200427;HONDA;cbr 600 rr;MOTOCICLETA;Av: Cupecê, Nº5000, Jd. Prudência, São Paulo-SP;ZONA LESTE/SP;;
21/9/15 9:28;FRS5499;9C2KC1650ER506036;HONDA;CG 150;MOTOCICLETA;RUA Dom João V, 603 - Lapa - São Paulo - SP;ZONA OESTE/SP;;
21/9/15 17:28;FWL0680;9C2ND1110FR004609;HONDA;XRE 300;MOTOCICLETA;Alameda Rio Claro, 241 - Bela Vista;CENTRO/SP;;
22/9/15 7:47;EQS0052;95V02150XDZP72342;BMW;F800 R;MOTOCICLETA;R. Pedro Salusse, Vila Nova Mazzei - SP;ZONA NORTE/SP;;
22/9/15 20:33;DJT2495;9C2MD34004R014809;HONDA;XR 250 TORNADO;MOTOCICLETA;R. Vinte e Oito de Janeiro, s/nº - Vila Bela Vista – São Paulo/SP (-23.467829 -46.659830),;ZONA NORTE/SP;;
22/9/15 21:10;FKL5802;96PERCC14CFS00279;KAWASAKI;ER6N;MOTOCICLETA;R. Dr. Cesário da Mota,nº 7 – Boqueirão - Santos - SP, (-23.962573, -46.322529);LITORAL/SP;;
23/9/15 12:50;FHX7833;9C2KC1680ER001754;HONDA;CG 150 FAN;MOTOCICLETA;R DR. FAUSTO FERRAZ, 76 - BELA VISTA - SÃO PAULO / SP -23.566049 -46.646301 S ;CENTRO/SP;;
24/9/15 9:15;EXH8236;9C6KM0030D0018340;YAMAHA;XT 660R;MOTOCICLETA;av Boturussu, onde é academia que frequenta;ZONA LESTE/SP;;
24/9/15 21:15;EWK9622;9BGCS80X0DB126435;GM;MONTANA SPORT;CARRO;R. Tapaiúna, 155 - Jardim Santa Maria - São Paulo – SP ;ZONA LESTE/SP;;
25/9/15 23:20;EOZ4645;96PERCC1XAFS01062;KAWASAKI;ER-6N;MOTOCICLETA;Av. das Nações Unidas alt. 16741 – Santo Amaro/SP;ZONA SUL/SP;;
26/9/15 20:36;FUH1918;9C2KC1680ER568982;HONDA;CG 150 FAN;MOTOCICLETA;Estrada Roselândia, Bairro Parque Rizzo - Cotia - SP;ZONA SUL/SP;;
26/9/15 21:44;EAN9653;3VWWH21C68M506249;VW;NEW BEETLE;CARRO;AVENIDA INAJAR DE SOUZA, ALTURA DO 6500 - VILA RICA - SÃO PAULO - SP;ZONA NORTE/SP;;
27/9/15 0:39;FGA2399;9C2ND1110FR026624;HONDA;XRE 300;MOTOCICLETA;Rua Coroa do Frade alt. Nº100, Jd. Ubirajara, São Paulo-SP;ZONA LESTE/SP;;
27/9/15 7:03;FRG0981;9C6KG0490E0012380;YAMAHA;YS 250;MOTOCICLETA;R. Dr. José Silvio de Camargo, 785-931 - Eldorado São Paulo - SP (-23.709125, -46.629330);ABCD/SP;;
27/9/15 17:17;FZJ2920;9C6RJ2520F0000216;YAMAHA;XJ6 N;MOTOCICLETA;AV OTAVIANO ALVES DE LIMA, 3505 - SÃO PAULO / SP -23.508224 -46.690684;ZONA NORTE/SP;;
28/9/15 5:54;EHU1819;9C2ND0910AR013697;HONDA;XRE 300;MOTOCICLETA;Rua João Muniz, 98 - Vila Prado, São Paulo - SP;ZONA NORTE/SP;;
28/9/15 11:05;FDX9577;9C2ND1110DR008831;HONDA;XRE 300;MOTOCICLETA;rua Jose Gomes Falção, 95;ZONA OESTE/SP;;
28/9/15 13:05;FMK6228;9C2ND1110ER004804;HONDA;XRE 300;MOTOCICLETA;R. Joaquim Manoel de Macedo, 125 – Barra Funda/SP -23.5227 -46.663277;ZONA OESTE/SP;;
29/9/15 13:25;FNO9100;9C2NC4910FR006924;HONDA;CB 300R;MOTOCICLETA;R DO BOSQUE, 1452 - BARRA FUNDA - SÃO PAULO / SP -23.523715 -46.661845;ZONA OESTE/SP;;
29/9/15 14:40;DUV6837 ;9C2PC36006R003037;HONDA;CB 600F HORNET;MOTOCICLETA;R. DR. OVÍDIO PIRES DE CAMPOS - CERQUEIRA CÉSAR - SÃO PAULO - SP;ZONA LESTE/SP;;
30/9/15 10:53;FJH6480;9C6KG0490E0015609;YAMAHA;FAZER 250 BLUE FLEX;MOTOCICLETA;R JACQUEY, 493 - VILA HELENA - SÃO BERNARDO DO CAMPO / SP -23.65468 -46.570497 ;ABCD/SP;;
1/10/15 18:30;EBR3829;9BWAB01Z464012444;VW;FOX;CARRO;R. André da Fonseca, 276 - Vila Maria (Zona norte);ZONA NORTE/SP;;
1/10/15 23:50;FJY2669;9BWLB45U3EP029457;VW;SAVEIRO CROSS 1.6;CARRO;Rua Baião Parente com a Praça Berthier Bento Alves  – Freguesia do Ó  - São Paulo - SP;ZONA NORTE/SP;;
3/10/15 6:17;ESE3256;9C2NC4310CR033890;HONDA;CB 300R;MOTOCICLETA;R. Azis Jorge, 225 - Vila dos Remédios - São Paulo - SP;ZONA OESTE/SP;;
3/10/15 7:35;DNX8898;JH2PC40967M000655;HONDA;CBR 600RR;MOTOCICLETA;R. Grama da Praia, 165 - Vila Verde – Zona Leste/SP;ZONA LESTE/SP;;
4/10/15 17:09;EUY0636 ;9BWLB45U9CP018735;VW;SAVEIRO;CARRO;RUA FARIA DE LEMOS, 21 GUARULHOS ;GUARULHOS;;
5/10/15 10:58;FPZ6088;9C2KC1670FR528882;HONDA;CG 150 START FLEXONE;MOTOCICLETA; R HARRY DANHENBERG, 1376 - VILA CARMOSINA - SÃO PAULO / SP -23.56205 -46.465548 ;ZONA LESTE/SP;;
7/10/15 22:48;DUC0066 ;8AJYZ59G463008825;TOYOTA;HILUX SW4;CARRO;Rua Antonio Carlos Martins, altura do 103 -  Vila Carrão – São Paulo – SP;ZONA LESTE/SP;;
11/10/15 5:25;DXK1253  ;9C2MC35007R063761;HONDA;CBX 250 TWISTER;MOTOCICLETA;R. Jesuânia, 1 - Jardim Robru, São Paulo/SP;ZONA LESTE/SP;;
11/10/15 12:23;EXA9760 ;9C2PC4210BR500271;HONDA;CB 600F HORNET;MOTOCICLETA;AV. VALENTIM MAGALHÃES - VILA GUARANI, SANTO ANDRÉ - SP;ABCD/SP;;
